epoch	arm	cpu_usec	cpu_throttled	uptime_s	nMR	VmRSS_kB	VmHWM_kB	anon_kB	privclean_kB	cg_current_kB	cg_anon_kB	cg_active_anon_kB	cg_anon_thp_kB	cg_file_kB	cg_inactive_file_kB	cg_peak_kB	heapalloc_kB	heapinuse_kB	heapidle_kB	heapreleased_kB	heapsys_kB	gosys_kB	goroutines	nextgc_kB
1788091497	soak	628511263	0	3115	500	253932	279880	83848	170080	86472	83848	83844	10240	4	4	124600	50478	59040	68800	64112	127840	150918	1555	57650
1788091517	soak	632669323	0	3135	500	253932	279880	83848	170080	86488	83848	83844	10240	4	4	124600	48683	59080	68856	64112	127936	150918	1555	59466
1788091538	soak	637170701	0	3156	500	253936	279880	83852	170080	86980	83852	83848	10240	4	4	124600	47711	58568	69432	64112	128000	150918	1555	57801
1788091558	soak	640775132	0	3176	500	253948	279880	83864	170080	86228	83864	83860	10240	4	4	124600	49080	58960	69008	64112	127968	150918	1555	57671
1788091578	soak	644989373	0	3196	500	253948	279880	83864	170080	86232	83864	83860	10240	4	4	124600	48322	58544	69424	64112	127968	150918	1553	57554
1788091598	soak	649297189	0	3216	500	253956	279880	83872	170080	86472	83872	83868	10240	4	4	124600	47774	58488	69512	64112	128000	150918	1551	58530
1788091618	soak	652940679	0	3236	500	253964	279880	83880	170080	86472	83880	83876	10240	4	4	124600	48614	59080	68856	64112	127936	150918	1551	58910
1788091638	soak	657165817	0	3256	500	253972	279880	83888	170080	85996	83888	83884	10240	4	4	124600	52398	59712	68064	64112	127776	151174	1549	58005
1788091659	soak	661561007	0	3277	500	253980	279880	83896	170080	86500	83896	83892	10240	4	4	124600	50621	59624	68312	64112	127936	151174	1551	57657
1788091679	soak	665255384	0	3297	500	253984	279880	83900	170080	85944	83900	83896	10240	4	4	124600	47886	58648	69352	64112	128000	151174	1551	58117
1788091699	soak	669555246	0	3317	500	253992	279880	83908	170080	86768	83908	83900	10240	4	4	124600	48403	59016	68920	64112	127936	151174	1551	59306
1788091719	soak	673824107	0	3337	500	254000	279880	83916	170080	86064	83916	83908	10240	4	4	124600	51558	59448	68392	64112	127840	151174	1551	57580
1788091739	soak	677479067	0	3357	500	254008	279880	83924	170080	86324	83924	83920	10240	4	4	124600	52663	59752	68056	64112	127808	151174	1552	57918
1788091759	soak	681961807	0	3377	500	254020	279880	83936	170080	86280	83936	83932	10240	4	4	124600	49003	58696	69176	64112	127872	151174	1551	57616
1788091780	soak	686117807	0	3398	500	254020	279880	83936	170080	86528	83936	83932	10240	4	4	124600	50287	59352	68488	64112	127840	151174	1551	59053
1788091800	soak	689720448	0	3418	500	254024	279880	83940	170080	85824	83940	83932	10240	4	4	124600	51601	59744	68096	64112	127840	151174	1551	57589
1788091820	soak	694106475	0	3438	500	254032	279880	83948	170080	86548	83948	83944	10240	4	4	124600	50045	59192	68680	64112	127872	151174	1551	58146
1788091840	soak	698338810	0	3458	500	254040	279880	83956	170080	86036	83956	83948	10240	4	4	124600	50535	59368	68472	64112	127840	151174	1551	58845
1788091860	soak	701898810	0	3478	500	254044	279880	83960	170080	86308	83960	83956	10240	4	4	124600	51663	59592	68248	64112	127840	151174	1551	57790
1788091881	soak	706313681	0	3499	500	254052	279880	83968	170080	85832	83968	83964	10240	4	4	124600	48254	58880	69056	64112	127936	151174	1551	58070
1788091901	soak	710371695	0	3519	500	254056	279880	83972	170080	85568	83972	83968	10240	4	4	124600	50934	59216	68656	64112	127872	151174	1552	58290
1788091921	soak	713947864	0	3539	500	254056	279880	83972	170080	86084	83972	83968	10240	4	4	124600	50230	59040	68864	64112	127904	151174	1549	58268
1788091941	soak	718338042	0	3559	500	254068	279880	83984	170080	86328	83984	83980	10240	4	4	124600	48231	58888	69080	64112	127968	151174	1557	58386
1788091961	soak	722432959	0	3579	500	254080	279880	83996	170080	86620	83996	83988	10240	4	4	124600	47508	58768	69136	64112	127904	151174	1557	57702
1788091981	soak	725963951	0	3599	500	254148	279880	84000	170144	86136	84000	83996	10240	4	4	124600	51047	59416	68392	64112	127808	151174	1557	57594
1788092002	soak	730505231	0	3620	500	254148	279880	84000	170144	86380	84000	83996	10240	4	4	124600	51943	59520	68352	64112	127872	151174	1555	58508
1788092022	soak	734673436	0	3640	500	254152	279880	84004	170144	86136	84004	84000	10240	4	4	124600	51294	59688	68120	64112	127808	151174	1553	58027
1788092042	soak	738299269	0	3660	500	254160	279880	84012	170144	86132	84012	84008	10240	4	4	124600	52236	59608	68232	64112	127840	151174	1553	58160
1788092062	soak	742766080	0	3680	500	254168	279880	84020	170144	86648	84020	84016	10240	4	4	124600	49310	58944	68992	64112	127936	151174	1553	57770
1788092082	soak	746782263	0	3700	500	254168	279880	84020	170144	86124	84020	84016	10240	4	4	124600	51191	59376	68464	64112	127840	151174	1549	57623
1788092102	soak	750506526	0	3720	500	254176	279880	84028	170144	87108	84028	84024	10240	4	4	124600	47319	58640	69360	64112	128000	151174	1549	57694
1788092123	soak	754835825	0	3741	500	254180	279880	84032	170144	85896	84032	84028	10240	4	4	124600	49622	59032	68872	64112	127904	151174	1549	57543
1788092143	soak	758875244	0	3761	500	254184	279880	84036	170144	85876	84036	84032	10240	4	4	124600	53274	60008	67736	64112	127744	151174	1549	57637
1788092163	soak	762612254	0	3781	500	254192	279880	84044	170144	86168	84044	84040	10240	4	4	124600	48360	58584	69384	64112	127968	151174	1549	58437
1788092183	soak	767124410	0	3801	500	254196	279880	84048	170144	86176	84048	84040	10240	4	4	124600	47498	58560	69408	64112	127968	151174	1549	57535
1788092203	soak	771172569	0	3821	500	254200	279880	84052	170144	85704	84052	84048	10240	4	4	124600	48726	58904	69064	64112	127968	151174	1553	58697
1788092224	soak	774905760	0	3842	500	254204	279880	84056	170144	86168	84056	84052	10240	4	4	124600	49731	59744	68224	64112	127968	151174	1553	58611
1788092244	soak	779401910	0	3862	500	254216	279880	84068	170144	86452	84068	84064	10240	4	4	124600	49939	59744	68224	64112	127968	151174	1553	58138
1788092264	soak	783318975	0	3882	500	254284	279880	84072	170208	86720	84072	84068	10240	4	4	124600	47006	58640	69392	64112	128032	151174	1553	57581
1788092284	soak	786951922	0	3902	500	254284	279880	84072	170208	85936	84072	84068	10240	4	4	124600	47314	59408	68656	64112	128064	151174	1551	59116
1788092304	soak	791420142	0	3922	500	254300	279880	84088	170208	85952	84088	84084	10240	4	4	124600	49173	58784	69184	64112	127968	151174	1549	57624
1788092324	soak	795465353	0	3942	500	254300	279880	84088	170208	86428	84088	84084	10240	4	4	124600	50415	59184	68720	64112	127904	151174	1549	57984
1788092345	soak	799378629	0	3963	500	254308	279880	84096	170208	86168	84096	84092	10240	4	4	124600	49374	58960	68880	64112	127840	151174	1549	57693
1788092365	soak	803984910	0	3983	500	254320	279880	84108	170208	86220	84104	84100	10240	4	4	124600	50201	59000	68904	64112	127904	151174	1555	58277
1788092385	soak	808015627	0	4003	500	254324	279880	84112	170208	86240	84112	84108	10240	4	4	124600	47002	59328	68608	64112	127936	151174	1555	57740
1788092405	soak	811866874	0	4023	500	254324	279880	84112	170208	86020	84112	84108	10240	4	4	124600	47433	58608	69328	64112	127936	151174	1555	57494
1788092425	soak	816376722	0	4043	500	254328	279880	84116	170208	86980	84116	84112	10240	4	4	124600	46653	58592	69408	64112	128000	151174	1551	57651
1788092445	soak	820299213	0	4063	500	254332	279880	84120	170208	86240	84120	84112	10240	4	4	124600	46276	58664	69272	64112	127936	151174	1551	58217
1788092466	soak	824134508	0	4084	500	254340	279880	84128	170208	87236	84128	84124	10240	4	4	124600	53043	60008	67768	64112	127776	151174	1547	57684
1788092486	soak	828728311	0	4104	500	254352	279880	84140	170208	87252	84140	84136	10240	4	4	124600	54084	60512	67232	64112	127744	151174	1549	58180
1788092506	soak	832565496	0	4124	500	254356	279880	84144	170208	86832	84144	84140	10240	4	4	124600	48024	58680	69288	64112	127968	151174	1549	58174
1788092526	soak	836438137	0	4144	500	254356	279880	84144	170208	87212	84144	84140	10240	4	4	124600	54422	60400	67376	64112	127776	151174	1549	58215
1788092546	soak	840952141	0	4164	500	254368	279880	84156	170208	86012	84156	84148	10240	4	4	124600	53202	60216	67560	64112	127776	151174	1553	57742
1788092567	soak	844947232	0	4185	500	254372	279880	84160	170208	86540	84160	84156	10240	4	4	124600	48472	58968	68904	64112	127872	151174	1553	57719
1788092587	soak	848881878	0	4205	500	254376	279880	84164	170208	86072	84164	84160	10240	4	4	124600	45954	58880	68992	64112	127872	151174	1554	57756
1788092607	soak	853280121	0	4225	500	254384	279880	84172	170208	86792	84172	84168	10240	4	4	124600	46279	58880	69024	64112	127904	151174	1553	58215
1788092627	soak	857238070	0	4245	500	254384	279880	84172	170208	86796	84172	84168	10240	4	4	124600	46815	59040	68896	64112	127936	151174	1551	58887
1788092647	soak	861075099	0	4265	500	254384	279880	84172	170208	86784	84172	84168	10240	4	4	124600	47632	58776	69160	64112	127936	151174	1552	57649
1788092667	soak	865601227	0	4285	500	254392	279880	84180	170208	86560	84180	84176	10240	4	4	124600	48421	59048	68792	64112	127840	151174	1551	58032
1788092688	soak	869376317	0	4306	500	254392	279880	84180	170208	86804	84180	84176	10240	4	4	124600	45734	58640	69392	64112	128032	151174	1551	57773
1788092708	soak	873266757	0	4326	500	254404	279880	84192	170208	86796	84192	84188	10240	4	4	124600	48775	59112	68856	64112	127968	151174	1549	58316
1788092728	soak	877931514	0	4346	500	254408	279880	84196	170208	86332	84196	84192	10240	4	4	124600	51503	59752	68024	64112	127776	151174	1549	57658
1788092748	soak	881680049	0	4366	500	254408	279880	84196	170208	86792	84196	84192	10240	4	4	124600	48698	58848	69056	64112	127904	151174	1553	57749
1788092768	soak	885582757	0	4386	500	254416	279880	84204	170208	86560	84204	84196	10240	4	4	124600	51363	59528	68344	64112	127872	151174	1553	57556
1788092789	soak	890094696	0	4407	500	254424	279880	84212	170208	86328	84212	84208	10240	4	4	124600	46966	59216	68784	64112	128000	151174	1553	59067
1788092809	soak	893903757	0	4427	500	254428	279880	84216	170208	86568	84216	84212	10240	4	4	124600	52274	60032	67872	64112	127904	151174	1553	57725
1788092829	soak	897953827	0	4447	500	254432	279880	84220	170208	86332	84220	84216	10240	4	4	124600	52689	59624	68184	64112	127808	151174	1551	58522
1788092849	soak	902364245	0	4467	500	254436	279880	84224	170208	86300	84224	84220	10240	4	4	124600	52906	59896	67976	64112	127872	151174	1549	59405
1788092869	soak	906237832	0	4487	500	254448	279880	84236	170208	86572	84236	84232	10240	4	4	124600	45519	58480	69584	64112	128064	151174	1549	57522
1788092889	soak	910187424	0	4507	500	254452	279880	84240	170208	86624	84240	84236	10240	4	4	124600	49079	58960	68944	64112	127904	151174	1551	58781
1788092910	soak	914649220	0	4528	500	254456	279880	84244	170208	86608	84244	84240	10240	4	4	124600	47106	58712	69256	64112	127968	151174	1551	57765
1788092930	soak	918377381	0	4548	500	254532	279880	84256	170272	86120	84252	84248	10240	4	4	124600	50611	59392	68480	64112	127872	151174	1551	57867
1788092950	soak	922416754	0	4568	500	254596	279880	84256	170336	86576	84256	84252	10240	4	4	124600	49342	59416	68488	64112	127904	151174	1549	59118
1788092970	soak	927163476	0	4588	500	254600	279880	84260	170336	87112	84260	84256	10240	4	4	124600	49214	58968	68936	64112	127904	151174	1549	58250
1788092990	soak	930604453	0	4608	500	254604	279880	84264	170336	86628	84264	84260	10240	4	4	124600	47157	58776	69256	64112	128032	151174	1549	57742
1788093010	soak	934511781	0	4628	500	254612	279880	84272	170336	86136	84272	84268	10240	4	4	124600	52136	60104	67704	64112	127808	151174	1549	59197
1788093031	soak	939236749	0	4649	500	254616	279880	84276	170336	86152	84276	84272	10240	4	4	124600	53012	59920	67920	64112	127840	151174	1549	58644
1788093051	soak	942875111	0	4669	500	254620	279880	84280	170336	85648	84280	84276	10240	4	4	124600	51386	59576	68296	64112	127872	151174	1549	57673
1788093071	soak	946801378	0	4689	500	254628	279880	84288	170336	86884	84284	84280	10240	4	4	124600	47525	58600	69400	64112	128000	151174	1549	58228
1788093091	soak	951297575	0	4709	500	254628	279880	84288	170336	85884	84288	84284	10240	4	4	124600	52517	60304	67504	64112	127808	151174	1549	59067
1788093111	soak	955047580	0	4729	500	254632	279880	84292	170336	86892	84292	84288	10240	4	4	124600	46858	58864	69136	64112	128000	151174	1549	58019
1788093132	soak	959138823	0	4750	500	254636	279880	84296	170336	87120	84296	84292	10240	4	4	124600	50758	59112	68792	64112	127904	151174	1551	58909
1788093152	soak	963745628	0	4770	500	254644	279880	84304	170336	87180	84300	84296	10240	4	4	124600	46068	58872	69128	64112	128000	151174	1553	57543
1788093172	soak	967454143	0	4790	500	254644	279880	84304	170336	87160	84304	84300	10240	4	4	124600	47887	59112	68760	64112	127872	151174	1553	58037
1788093192	soak	971614201	0	4810	500	254644	279880	84304	170336	86936	84304	84300	10240	4	4	124600	46800	58984	69048	64112	128032	151174	1559	58936
1788093212	soak	976018232	0	4830	500	254660	279880	84320	170336	86932	84320	84316	10240	4	4	124600	47351	58800	69136	64112	127936	151174	1559	57709
1788093232	soak	979667242	0	4850	500	254664	279880	84324	170336	86204	84324	84320	10240	4	4	124600	48242	58984	68856	64112	127840	151174	1559	57690
1788093253	soak	983934997	0	4871	500	254668	279880	84328	170336	86420	84328	84324	10240	4	4	124600	50890	59304	68536	64112	127840	151174	1551	57482
1788093273	soak	988215580	0	4891	500	254680	279880	84340	170336	86444	84340	84336	10240	4	4	124600	47423	58736	69200	64112	127936	151430	1551	57537
1788093293	soak	991810039	0	4911	500	254688	279880	84348	170336	86444	84348	84344	10240	4	4	124600	51979	59688	68056	64112	127744	151430	1549	58172
1788093313	soak	996279218	0	4931	500	254696	279880	84356	170336	86688	84356	84352	10240	4	4	124600	49714	59096	68712	64112	127808	151430	1550	57588
1788093333	soak	1000607159	0	4951	500	254696	279880	84356	170336	87236	84356	84352	10240	4	4	124600	49085	59040	68864	64112	127904	151430	1549	58464
1788093353	soak	1004281502	0	4971	500	254700	279880	84360	170336	86972	84360	84356	10240	4	4	124600	51633	59696	68112	64112	127808	151430	1549	59889
1788093374	soak	1008402786	0	4992	500	254700	279880	84360	170336	86692	84360	84356	10240	4	4	124600	50347	59608	68296	64112	127904	151430	1549	57542
1788093394	soak	1012845709	0	5012	500	254704	279880	84364	170336	86976	84364	84360	10240	4	4	124600	51372	59784	68056	64112	127840	151430	1553	58259
1788093414	soak	1016603862	0	5032	500	254704	279880	84364	170336	86516	84364	84360	10240	4	4	124600	46482	58752	69248	64112	128000	151430	1553	58286
1788093434	soak	1020702006	0	5052	500	254712	279880	84372	170336	87008	84372	84368	10240	4	4	124600	46903	58568	69368	64112	127936	151430	1553	57614
1788093454	soak	1024990972	0	5072	500	254712	279880	84372	170336	86500	84372	84368	10240	4	4	124600	50426	59288	68488	64112	127776	151430	1553	57617
1788093474	soak	1028744635	0	5092	500	254716	279880	84376	170336	86744	84376	84372	10240	4	4	124600	46780	59016	68984	64112	128000	151430	1551	59093
1788093495	soak	1032869449	0	5113	500	254792	279880	84452	170336	87320	84452	84448	10240	4	4	124600	48996	58968	68840	64048	127808	151430	1555	57825
1788093515	soak	1037378283	0	5133	500	254792	279880	84452	170336	86832	84452	84448	10240	4	4	124600	46704	58768	69136	64048	127904	151430	1555	58341
1788093535	soak	1040980035	0	5153	500	254792	279880	84452	170336	86808	84452	84448	10240	4	4	124600	46750	58880	69120	64048	128000	151430	1555	58258
1788093555	soak	1045308236	0	5173	500	254800	279880	84460	170336	86560	84460	84452	10240	4	4	124600	51766	59784	67992	64048	127776	151430	1553	58014
1788093575	soak	1049734365	0	5193	500	254808	279880	84468	170336	87060	84468	84464	10240	4	4	124600	46742	58608	69360	64048	127968	151430	1551	57497
1788093595	soak	1053466552	0	5213	500	254808	279880	84468	170336	86560	84468	84464	10240	4	4	124600	49276	59016	68856	64048	127872	151430	1551	57648
1788093616	soak	1057557124	0	5234	500	254816	279880	84476	170336	86580	84476	84472	10240	4	4	124600	47403	58800	69136	64048	127936	151430	1551	57714
1788093636	soak	1061908641	0	5254	500	254816	279880	84476	170336	87056	84476	84472	10240	4	4	124600	48242	59032	68904	64048	127936	151430	1551	57754
1788093656	soak	1065572288	0	5274	500	254824	279880	84484	170336	87032	84484	84480	10240	4	4	124600	48528	59040	68896	64048	127936	151430	1551	58881
1788093676	soak	1069806692	0	5294	500	254824	279880	84484	170336	87080	84484	84480	10240	4	4	124600	51055	59624	68216	64048	127840	151430	1551	57721
1788093696	soak	1074029706	0	5314	500	254892	279880	84488	170400	86624	84488	84484	10240	4	4	124600	50049	59296	68608	64048	127904	151430	1551	57970
1788093717	soak	1077788255	0	5335	500	254896	279880	84492	170400	87112	84492	84484	10240	4	4	124600	52030	60072	67736	64048	127808	151686	1551	58499
1788093737	soak	1082026817	0	5355	500	254964	279880	84496	170464	86628	84496	84492	10240	4	4	124600	51630	59616	68064	64048	127680	151686	1551	57686
1788093757	soak	1086256863	0	5375	500	254968	279880	84500	170464	86868	84500	84496	10240	4	4	124600	49179	59016	68952	64048	127968	151686	1551	57759
1788093777	soak	1090114554	0	5395	500	254972	279880	84504	170464	87332	84504	84500	10240	4	4	124600	48050	58840	69096	64048	127936	151686	1551	58510
1788093797	soak	1094311506	0	5415	500	254976	279880	84508	170464	87104	84508	84504	10240	4	4	124600	51694	59584	68256	64048	127840	151686	1551	57417
1788093817	soak	1098592798	0	5435	500	254988	279880	84520	170464	86668	84520	84512	10240	4	4	124600	48135	58936	69000	64048	127936	151942	1549	58337
1788093838	soak	1102374823	0	5456	500	255000	279880	84532	170464	86660	84532	84524	10240	4	4	124600	49012	58856	69048	64048	127904	151942	1548	57680
1788093858	soak	1106552922	0	5476	500	255000	279880	84532	170464	86464	84532	84528	10240	4	4	124600	47160	59488	68448	64048	127936	151942	1551	59546
1788093878	soak	1110746774	0	5496	500	255000	279880	84532	170464	86688	84532	84528	10240	4	4	124600	48793	58968	68968	64048	127936	151942	1551	57660
1788093898	soak	1114602814	0	5516	500	255016	279880	84548	170464	86908	84548	84540	10240	4	4	124600	52767	60080	67696	64048	127776	151942	1551	58133
1788093918	soak	1119044112	0	5536	500	255016	279880	84548	170464	86948	84548	84544	10240	4	4	124600	46950	58936	69000	64048	127936	151942	1555	57696
1788093938	soak	1122995454	0	5556	500	255020	279880	84552	170464	87164	84552	84548	10240	4	4	124600	48502	59208	68728	64048	127936	151942	1555	58849
1788093959	soak	1126879918	0	5577	500	255020	279880	84552	170464	86928	84552	84548	10240	4	4	124600	47042	59264	68800	64048	128064	151942	1555	57644
1788093979	soak	1131314763	0	5597	500	255024	279880	84556	170464	87148	84556	84552	10240	4	4	124600	47582	58744	69256	64048	128000	151942	1551	57597
1788093999	soak	1135321797	0	5617	500	255028	279880	84560	170464	86940	84556	84552	10240	4	4	124600	47706	58640	69328	64048	127968	151942	1549	57631
1788094019	soak	1139131218	0	5637	500	255028	279880	84560	170464	86912	84560	84556	10240	4	4	124600	49282	59208	68696	64048	127904	151942	1549	58971
1788094039	soak	1143577703	0	5657	500	255032	279880	84564	170464	87232	84564	84560	10240	4	4	124600	47375	58800	69168	64048	127968	151942	1553	57860
1788094059	soak	1147435924	0	5677	500	255048	279880	84580	170464	86956	84580	84576	10240	4	4	124600	48969	58976	68960	64048	127936	151942	1554	57713
1788094080	soak	1151498944	0	5698	500	255060	279880	84592	170464	87200	84592	84588	10240	4	4	124600	48347	58768	69136	64048	127904	151942	1553	57652
1788094100	soak	1155895207	0	5718	500	255064	279880	84596	170464	86720	84596	84592	10240	4	4	124600	51832	60024	67784	64048	127808	151942	1551	57670
1788094120	soak	1159809194	0	5738	500	255064	279880	84596	170464	87448	84596	84592	10240	4	4	124600	50193	59224	68680	64048	127904	151942	1551	58257
1788094140	soak	1163658465	0	5758	500	255064	279880	84596	170464	87164	84596	84592	10240	4	4	124600	56047	61648	65872	64048	127520	151942	1550	58249
1788094160	soak	1168165251	0	5778	500	255068	279880	84600	170464	86464	84600	84596	10240	4	4	124600	46083	58608	69392	64048	128000	151942	1549	57589
1788094180	soak	1171961330	0	5798	500	255076	279880	84608	170464	86472	84608	84604	10240	4	4	124600	45991	58808	69192	64048	128000	151942	1549	58115
1788094201	soak	1175757410	0	5819	500	255080	279880	84612	170464	86232	84612	84608	10240	4	4	124600	53207	60048	67728	64048	127776	151942	1549	57522
1788094221	soak	1180161333	0	5839	500	255080	279880	84612	170464	86968	84612	84608	10240	4	4	124600	47825	58976	68960	64048	127936	151942	1555	57691
1788094241	soak	1184088074	0	5859	500	255088	279880	84620	170464	86264	84620	84616	10240	4	4	124600	50394	59200	68704	64048	127904	151942	1555	58520
1788094261	soak	1188067680	0	5879	500	255088	279880	84620	170464	87748	84620	84616	10240	4	4	124600	48976	58856	69048	64048	127904	151942	1555	57612
1788094281	soak	1192504831	0	5899	500	255092	279880	84624	170464	87248	84624	84620	10240	4	4	124600	49459	59248	68656	64048	127904	151942	1553	57808
1788094302	soak	1196286710	0	5920	500	255100	279880	84632	170464	87492	84632	84628	10240	4	4	124600	52587	60224	67584	64048	127808	151942	1553	58637
1788094322	soak	1200169504	0	5940	500	255112	279880	84644	170464	86768	84644	84640	10240	4	4	124600	50758	59448	68424	64048	127872	151942	1549	57568
1788094342	soak	1204642960	0	5960	500	255116	279880	84648	170464	86996	84648	84644	10240	4	4	124600	48544	58968	68936	64048	127904	151942	1549	58542
1788094362	soak	1208524225	0	5980	500	255116	279880	84648	170464	87520	84648	84644	10240	4	4	124600	49133	59000	68936	64048	127936	151942	1549	57545
1788094382	soak	1212539392	0	6000	500	255120	279880	84652	170464	87524	84652	84648	10240	4	4	124600	48936	59112	68792	64048	127904	151942	1555	57668
1788094402	soak	1217210698	0	6020	500	255124	279880	84656	170464	87288	84656	84652	10240	4	4	124600	50643	59320	68552	64048	127872	151942	1555	57817
1788094423	soak	1221062190	0	6041	500	255124	279880	84656	170464	87500	84656	84652	10240	4	4	124600	51898	59792	67984	64048	127776	151942	1555	57692
1788094443	soak	1225151313	0	6061	500	255124	279880	84656	170464	87512	84656	84652	10240	4	4	124600	49744	59424	68512	64048	127936	151942	1553	58056
1788094463	soak	1229879699	0	6081	500	255136	279880	84668	170464	86520	84668	84664	10240	4	4	124600	46703	59288	68744	64048	128032	151942	1553	59008
1788094483	soak	1233707951	0	6101	500	255136	279880	84668	170464	86520	84668	84664	10240	4	4	124600	49802	59272	68632	64048	127904	151942	1553	57744
1788094503	soak	1237907266	0	6121	500	255144	279880	84676	170464	87308	84676	84672	10240	4	4	124600	47811	58888	69080	64048	127968	151942	1553	58531
1788094523	soak	1242547194	0	6141	500	255212	279880	84680	170528	86804	84680	84676	10240	4	4	124600	51648	59768	68040	64048	127808	151942	1551	57777
1788094544	soak	1246461015	0	6162	500	255212	279880	84680	170528	87776	84680	84676	10240	4	4	124600	48442	59640	68328	64048	127968	151942	1551	57748
1788094564	soak	1250327288	0	6182	500	255220	279880	84688	170528	86840	84688	84684	10240	4	4	124600	49143	59712	68288	64048	128000	151942	1551	57697
1788094584	soak	1254913984	0	6202	500	255220	279880	84688	170528	86812	84688	84684	10240	4	4	124600	48043	58800	69200	64048	128000	151942	1549	58214
1788094604	soak	1259083228	0	6222	500	255228	279880	84696	170528	87320	84696	84692	10240	4	4	124600	52761	60032	67808	64048	127840	151942	1549	58454
1788094624	soak	1262941592	0	6242	500	255228	279880	84696	170528	87560	84696	84692	10240	4	4	124600	45833	58648	69384	64048	128032	151942	1549	57918
1788094644	soak	1267625989	0	6262	500	255232	279880	84700	170528	86336	84700	84696	10240	4	4	124600	46966	58584	69352	64048	127936	151942	1549	57582
1788094665	soak	1271548435	0	6283	500	255232	279880	84700	170528	87328	84700	84696	10240	4	4	124600	50837	59784	68056	64048	127840	151942	1553	58531
1788094685	soak	1275559639	0	6303	500	255236	279880	84704	170528	87592	84704	84700	10240	4	4	124600	46041	58496	69536	64048	128032	151942	1553	57911
1788094705	soak	1280354407	0	6323	500	255244	279880	84712	170528	87344	84712	84708	10240	4	4	124600	46393	58616	69416	64048	128032	151942	1553	58621
1788094725	soak	1284137659	0	6343	500	255244	279880	84712	170528	87328	84712	84708	10240	4	4	124600	48676	58816	69184	64048	128000	151942	1551	58618
1788094745	soak	1288146206	0	6363	500	255248	279880	84716	170528	87044	84716	84708	10240	4	4	124600	52887	59880	67960	64048	127840	151942	1551	57790
1788094765	soak	1292941168	0	6383	500	255252	279880	84720	170528	86896	84720	84716	10240	4	4	124600	49608	59256	68552	64048	127808	151942	1557	57780
1788094786	soak	1296716107	0	6404	500	255252	279880	84720	170528	87580	84720	84716	10240	4	4	124600	46890	58864	69136	64048	128000	151942	1557	57690
1788094806	soak	1300707451	0	6424	500	255256	279880	84724	170528	87608	84724	84720	10240	4	4	124600	46793	59064	68904	64048	127968	151942	1557	58615
1788094826	soak	1305463621	0	6444	500	255256	279880	84724	170528	87356	84724	84720	10240	4	4	124600	48183	59232	68640	64048	127872	151942	1549	58401
1788094846	soak	1309381255	0	6464	500	255256	279880	84724	170528	87592	84724	84720	10240	4	4	124600	50994	59736	68104	64048	127840	151942	1547	58818
1788094866	soak	1313372110	0	6484	500	255260	279880	84728	170528	87316	84728	84724	10240	4	4	124600	48204	58952	69016	64048	127968	151942	1547	58467
1788094886	soak	1318032767	0	6504	500	255260	279880	84728	170528	87064	84728	84724	10240	4	4	124600	51474	59712	68128	64048	127840	151942	1549	58876
1788094907	soak	1321955130	0	6525	500	255264	279880	84732	170528	87092	84728	84724	10240	4	4	124600	48888	59032	68904	64048	127936	151942	1549	57559
1788094927	soak	1326194173	0	6545	500	255264	279880	84732	170528	86872	84732	84728	10240	4	4	124600	48515	58800	69104	64048	127904	151942	1549	57824
1788094947	soak	1330581415	0	6565	500	255268	279880	84736	170528	87120	84736	84732	10240	4	4	124600	51401	59656	68152	64048	127808	151942	1550	57675
1788094967	soak	1334573771	0	6585	500	255272	279880	84740	170528	86632	84740	84736	10240	4	4	124600	52679	59880	67960	64048	127840	151942	1549	59012
1788094987	soak	1338793090	0	6605	500	255272	279880	84740	170528	87348	84740	84736	10240	4	4	124600	50979	59504	68336	64048	127840	151942	1549	57461
1788095008	soak	1343175038	0	6626	500	255288	279880	84756	170528	86896	84756	84752	10240	4	4	124600	48083	58856	69048	64048	127904	151942	1555	58749
1788095028	soak	1347169665	0	6646	500	255288	279880	84756	170528	86912	84756	84752	10240	4	4	124600	46600	59016	68920	64048	127936	151942	1555	58210
1788095048	soak	1351343864	0	6666	500	255292	279880	84760	170528	87124	84760	84756	10240	4	4	124600	50933	59816	68024	64048	127840	151942	1555	58366
1788095068	soak	1355713426	0	6686	500	255300	279880	84768	170528	87432	84768	84760	10240	4	4	124600	52453	60112	67568	64048	127680	151942	1555	57704
1788095088	soak	1359527827	0	6706	500	255312	279880	84780	170528	87652	84780	84772	10240	4	4	124600	48032	59008	68960	64048	127968	151942	1555	58262
1788095108	soak	1363774451	0	6726	500	255312	279880	84780	170528	87176	84780	84776	10240	4	4	124600	53237	60024	67720	64048	127744	151942	1551	58903
1788095129	soak	1368119747	0	6747	500	255316	279880	84784	170528	87144	84784	84780	10240	4	4	124600	51184	59840	68032	64048	127872	151942	1551	57883
1788095149	soak	1372094603	0	6767	500	255316	279880	84784	170528	86908	84784	84780	10240	4	4	124600	51548	59992	67848	64048	127840	151942	1551	57910
1788095169	soak	1376253032	0	6787	500	255324	279880	84792	170528	87192	84792	84788	10240	4	4	124600	48842	58872	69032	64048	127904	151942	1551	57627
1788095189	soak	1380531077	0	6807	500	255328	279880	84796	170528	87376	84796	84792	10240	4	4	124600	51947	59856	67920	64048	127776	151942	1551	57614
1788095209	soak	1384340862	0	6827	500	255340	279880	84808	170528	87172	84808	84804	10240	4	4	124600	52922	60080	67696	64048	127776	152198	1551	58873
